0.0	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9	1.0	1.1	1.2	1.3	1.4	1.5	1.6	1.7	1.8	1.9	2.0	2.1	2.2	2.3	2.4	2.5	2.6	2.7	2.8	2.9	3.0	3.1	3.2	3.3	3.4	3.5	3.6	3.7	3.8	3.9	4.0	4.1	4.2	4.3	4.4	4.5	4.6	4.7	4.8	4.9	5.0
0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
0.5	0.49937382321531487	0.49748093048114606	0.49427633112695557	0.4896779634209403	0.4835519747175988	0.47567267508622374	0.4655897899721767	0.4522459705010674	0.4336127436118693	0.4094893619710805	0.3863304286149171	0.36897812667391594	0.35642033101692594	0.34683419620551525	0.33912990643335184	0.3327159341904182	0.3272488769354756	0.32251089645011227	0.3183532220325893	0.3146685529308949	0.31137638532965467	0.3084145404319795	0.3057339175150289	0.3032950568745067	0.30106578752793545	0.29901956121226947	0.29713423991037063	0.2953911937510719	0.2937746174170487	0.2922710040145336	0.29086873465363583	0.28955775448937854	0.28832931431016007	0.28717576245680865	0.28609037582985114	0.2850672215661565	0.28410104300403743	0.28318716504760466	0.2823214151469025	0.281500056939366	0.28071973422616925	0.2799774234373577	0.27927039311024915	0.2785961691938651	0.2779525052180922	0.27733735654462405	0.2767488580584487	0.27618530477196357	0.27564513490493336	0.2751269150772191
0.5	0.49906014692229106	0.49621189309738944	0.4913655421259963	0.48435819739218583	0.47492614975152214	0.4626311725233354	0.4466192522780639	0.4249229952056597	0.3937677529852349	0.35260924450490694	0.3130949585789629	0.28410735162395084	0.2637980547153886	0.24879506043597088	0.23707996067725678	0.2275639290329651	0.219622836767391	0.2128673625258105	0.20703647097048575	0.20194532404932208	0.1974576736107094	0.19347002856867557	0.18990193976387265	0.18668970433645887	0.18378210645875265	0.18113743606138683	0.17872134448284502	0.17650526739305405	0.1744652431714119	0.1725810134470496	0.1708353289491225	0.16921340727752054	0.16770250474488743	0.16629157498462324	0.16497099432242418	0.1637323390586432	0.1625682034979069	0.16147205024259503	0.1604380862386352	0.15946115952944645	0.15853667277729275	0.15766051044904367	0.15682897720501948	0.15603874552516944	0.1552868109925068	0.15457045395604121	0.15388720653402538	0.15323482410780742	0.1526112606079628	0.15201464701601666
0.5	0.49874744792925785	0.4949585289133176	0.48853442399352304	0.47929181461190584	0.46692479998300385	0.4509046050378852	0.4301552500437612	0.40212086124581703	0.36183788941718253	0.30865897456483543	0.2581754951304905	0.22209765793987454	0.1977053395069455	0.18032542658895495	0.167183608268232	0.15679849216577094	0.14833410330884464	0.14127919488837737	0.13529831245063567	0.13015900959671495	0.1256934604755102	0.12177664269395871	0.11831311185940166	0.11522855060281002	0.11246413569203638	0.10997265432720765	0.10771575190470398	0.10566193684564999	0.10378510631652967	0.1020634388191658	0.10047855035577669	0.09901484323569773	0.09765899781320089	0.09639957169816775	0.09522668075110975	0.09413174299244564	0.09310727139084629	0.09214670497291988	0.0912442702299096	0.0903948666643448	0.08959397171064507	0.0888375613102172	0.08812204321613522	0.0874442007108676	0.08680114489003286	0.0861902740302245	0.08560923884476661	0.08505591265652439	0.08452836569552967	0.08402484287168187
0.5	0.498434947914908	0.49370852517171976	0.48572182444906625	0.47429074203159416	0.4591048985167096	0.43961409281509356	0.4146512201493954	0.38134479975413776	0.3340728841551337	0.27244195566001034	0.21499796919431594	0.17513574532728812	0.14917534229561408	0.1313675332382467	0.1183532422089439	0.10836517321965997	0.10042478151775446	0.0939469329228563	0.08855674171915154	0.08400047528337892	0.0800989673906368	0.07672146888817305	0.07377003522349707	0.07116971541446442	0.06886212405016019	0.06680108405114225	0.06494958912756156	0.06327763597432437	0.0617606459920268	0.06037829622688778	0.059113640235903535	0.05795243804606216	0.05688263929458066	0.055893980166982694	0.05497766594435632	0.05412611869202892	0.05333277503427744	0.052591922809596785	0.0518985681760006	0.05124832676023936	0.05063733393813083	0.050062170446057666	0.04951980036091478	0.049007519121241475	0.048522909748566934	0.04806380580303943	0.047628259898756936	0.04721451683210718	0.04682099055583497	0.04644624437366957
0.5	0.498122643718526	0.49246168209651575	0.48292551521939403	0.46934282610933287	0.451421816968393	0.42863219652912554	0.39980026298908405	0.3619376661117246	0.3091921990387079	0.24175645866966539	0.18033574758360507	0.13903282266847547	0.11314325962819932	0.09606063847344239	0.08400795955136908	0.07503434758851127	0.06808248747058701	0.06253517951576701	0.05800674024652206	0.054242398686889515	0.05106631167103409	0.04835281848617379	0.04600956974197352	0.043967115857904776	0.04217220890408383	0.04058334210717923	0.03916769253482762	0.037898973745278175	0.03675589563273507	0.035721039469918996	0.03478002294165403	0.03392087151659795	0.03313353906931676	0.032409538057920455	0.03174165119237204	0.03112370445176846	0.03055038679798794	0.030017105793826243	0.02951987108673818	0.02905519970721136	0.028620038582925385	0.02821170074197453	0.027827812477871992	0.027466269350686745	0.027125199355351105	0.02680293193765289	0.026497971807897116	0.0262089767114966	0.025934738479377762	0.025674166809846053
0.5	0.4978105352025498	0.4912179879647376	0.4801453094173448	0.4644466201097701	0.4438682227558305	0.41793084197243324	0.3855138368796865	0.343655824622458	0.2866006897741307	0.21538185273506474	0.1521994212312272	0.11107268279504932	0.08626023370506912	0.0705134651909364	0.05979304923708044	0.052055731452247504	0.04621900103331405	0.04166633706648356	0.03802206328501871	0.035044006196081924	0.03256879714629512	0.03048211692335032	0.02870154201602926	0.027166153448653734	0.025829973960031123	0.024657674896058846	0.023621683029492527	0.022700180552348147	0.021875691744806684	0.021134064832110198	0.020463725966462343	0.019855124264948273	0.01930031332062311	0.018792631717440403	0.018326456377379716	0.017897010171208417	0.017500210430366626	0.017132548618571525	0.016790993976694226	0.016472915780936275	0.01617602017586901	0.015898298510810892	0.01563798482281796	0.015393520643108838	0.01516352570559569	0.01494677344142273	0.014742170377096934	0.01454873873404664	0.014365601667460015	0.014191970691748783
0.5	0.4974986222442887	0.48997743473981076	0.4773811096325158	0.4596015043791514	0.4364412380890536	0.4074988657088838	0.37175355491003176	0.32637888291865896	0.26595800655188173	0.19252956881348035	0.12921439810173835	0.08933730811196146	0.06616473714412904	0.05201179538345014	0.04271435008066883	0.036212368169628265	0.03143936275530579	0.027802597406745996	0.024949725574602684	0.022659008979370485	0.020784209586396173	0.01922510867316077	0.017910812659604577	0.016789823941681152	0.01582388260123301	0.014984007935090474	0.014247874881377418	0.013598028599061156	0.01302064113668569	0.01250462790727841	0.012041008488942215	0.011622436722601754	0.011242850255497419	0.010897205737317487	0.010581276345015104	0.010291495273715688	0.010024833543405508	0.009778703713167148	0.009550883358643604	0.00933945377097496	0.009142750484197134	0.008959323071159188	0.008787902258708076	0.008627372865090481	0.008476751400522802	0.008335167426756713	0.008201847965255273	0.008076104392087781	0.007957321372273195	0.00784494747539629
0.5	0.4971869047212121	0.48874001448745047	0.4746328234667432	0.45480693850644544	0.4291386438816564	0.39732870860406416	0.35849564699447267	0.310033116840225	0.2470422267389857	0.17264388781618498	0.11037304461561205	0.07241612042170337	0.05114333947340642	0.03862340095740347	0.03068228462785374	0.025301462316317316	0.02145940792870017	0.01860159653487882	0.016406151382836524	0.014675161424422994	0.013280949462500339	0.01213779527320652	0.011186197076119337	0.01038367381661739	0.009699159079823985	0.009109458031345096	0.008596936869782561	0.008147974340720903	0.007751898829422541	0.007400243172905903	0.007086212300869882	0.0068042964602370295	0.006549985912816224	0.006319557568912873	0.006109913406825297	0.00591845669787946	0.005742996186752046	0.005581671188236741	0.005432892504945399	0.005295295432822965	0.005167702088990845	0.0050490909920431135	0.004938572330618101	0.0048353677275668775	0.004738793582632936	0.004648247282883579	0.004563195725935573	0.004483165719624125	0.004407735912745493	0.004336529981800049
